,filename,start_time,end_time,sentence,phoneme,speech,input_values,input_length,labels
1427,fashion_21_first_12min,524.572,530.288,وعايز اخس لا ما فيش الكلام ده لا ده احنا عندنا في اجهزة  في حاجة اسمها طبيب مختص في حاجة اسمها تقييم  اه  في حاجة اسمها ,"wEAyz >xs lA mA fy$ AlklAm dh lA dh <HnA EndnA fy >jhzp fy HAjp AsmhA Tbyb mxtS fy HAjp AsmhA tqyym |h fy HAjp AsmhA  
","tensor([-0.0026, -0.0028, -0.0031,  ...,  0.0008,  0.0015,  0.0020])","[-0.02977114 -0.03297498 -0.03582283 ...  0.0097429   0.01757451
  0.02398219]",91456,"[33, 24, 6, 35, 17, 0, 6, 13, 18, 0, 29, 6, 0, 30, 6, 0, 26, 35, 19, 0, 6, 29, 28, 29, 6, 30, 0, 14, 32, 0, 29, 6, 0, 14, 32, 0, 6, 12, 31, 6, 0, 24, 31, 14, 31, 6, 0, 26, 35, 0, 6, 11, 32, 17, 8, 0, 0, 26, 35, 0, 12, 6, 11, 8, 0, 6, 18, 30, 32, 6, 0, 22, 7, 35, 7, 0, 30, 13, 9, 20, 0, 26, 35, 0, 12, 6, 11, 8, 0, 6, 18, 30, 32, 6, 0, 9, 27, 35, 35, 30, 0, 0, 6, 32, 0, 0, 26, 35, 0, 12, 6, 11, 8, 0, 6, 18, 30, 32, 6, 0]"
1428,fashion_21_first_12min,530.288,540.865, معين تمام  اه بتقيم نسبة الدهون والمية والعضلات والبروتين في الجسم كله  طب دكتور اسلام كنا بنستكمل موضوع ال الاسباب اللي بتؤدي للس السمنة الموضعية واحنا دلوقتي في موضوع ال سلوكيات ,"@@LAT(system) mEyn tmAm |h btqym nsbp Aldhwn wAlmyp wAlEDlAt wAlbrwtyn fy Aljsm klh Tb dktwr <slAm knA bnstkml mwDwE Al Al>sbAb Ally bt&dy lls Alsmnp AlmwDEyp w<HnA dlwqty fy mwDwE Al slwkyAt  
","tensor([0.0023, 0.0024, 0.0024,  ..., 0.0189, 0.0193, 0.0192])",[0.02961788 0.03078354 0.03078354 ... 0.2406015  0.24604122 0.24409847],169232,"[0, 30, 24, 35, 31, 0, 9, 30, 6, 30, 0, 0, 6, 32, 0, 7, 9, 27, 35, 30, 0, 31, 18, 7, 8, 0, 6, 29, 14, 32, 33, 31, 0, 33, 6, 29, 30, 35, 8, 0, 33, 6, 29, 24, 21, 29, 6, 9, 0, 33, 6, 29, 7, 16, 33, 9, 35, 31, 0, 26, 35, 0, 6, 29, 11, 18, 30, 0, 28, 29, 32, 0, 0, 22, 7, 0, 14, 28, 9, 33, 16, 0, 6, 18, 29, 6, 30, 0, 28, 31, 6, 0, 7, 31, 18, 9, 28, 30, 29, 0, 30, 33, 21, 33, 24, 0, 6, 29, 0, 6, 29, 6, 18, 7, 6, 7, 0, 6, 29, 29, 35, 0, 7, 9, 4, 14, 35, 0, 29, 29, 18, 0, 6, 29, 18, 30, 31, 8, 0, 6, 29, 30, 33, 21, 24, 35, 8, 0, 33, 6, 12, 31, 6, 0, 14, 29, 33, 27, 9, 35, 0, 26, 35, 0, 30, 33, 21, 33, 24, 0, 6, 29, 0, 18, 29, 33, 28, 35, 6, 9, 0]"
1429,fashion_21_first_12min,540.865,546.296,السلوكيات احنا قلنا طبيعة الاكل ا ال ال طبيعة العمل عدم ممارسة رياضة ,"AlslwkyAt <HnA qlnA TbyEp Al>kl | Al Al TbyEp AlEml Edm mmArsp ryADp  
","tensor([ 0.0204,  0.0219,  0.0227,  ..., -0.0005, -0.0009, -0.0011])","[ 0.2892542   0.31131178  0.3216918  ... -0.00744189 -0.01263191
 -0.01565942]",86896,"[6, 29, 18, 29, 33, 28, 35, 6, 9, 0, 6, 12, 31, 6, 0, 27, 29, 31, 6, 0, 22, 7, 35, 24, 8, 0, 6, 29, 6, 28, 29, 0, 6, 0, 6, 29, 0, 6, 29, 0, 22, 7, 35, 24, 8, 0, 6, 29, 24, 30, 29, 0, 24, 14, 30, 0, 30, 30, 6, 16, 18, 8, 0, 16, 35, 6, 21, 8, 0]"
1430,fashion_21_first_12min,546.296,555.689,اتكلمنا فيها النقطة دي  بشكل منتظم  بشكل منتظم تمام وقلنا ان دي ده سلوك شعب احنا ما عندناش ا ا الثقافة بتاعة اللي احنا الرياضة تبى جزء من حياتنا اليومية خلاص ,"<tklmnA fyhA AlnqTp dy b$kl mntZm b$kl mntZm tmAm wqlnA <n dy dh slwk $Eb <HnA mA EndnA$ > > AlvqAfp btAEp Ally <HnA AlryADp tbY jz' mn HyAtnA Alywmyp xlAS  
","tensor([-0.0011, -0.0004,  0.0002,  ..., -0.0006, -0.0004,  0.0002])","[-0.01519021 -0.00535239  0.00320224 ... -0.00791878 -0.00535239
  0.0027745 ]",150288,"[6, 9, 28, 29, 30, 31, 6, 0, 26, 35, 32, 6, 0, 6, 29, 31, 27, 22, 8, 0, 14, 35, 0, 0, 7, 19, 28, 29, 0, 30, 31, 9, 23, 30, 0, 0, 7, 19, 28, 29, 0, 30, 31, 9, 23, 30, 0, 9, 30, 6, 30, 0, 33, 27, 29, 31, 6, 0, 6, 31, 0, 14, 35, 0, 14, 32, 0, 18, 29, 33, 28, 0, 19, 24, 7, 0, 6, 12, 31, 6, 0, 30, 6, 0, 24, 31, 14, 31, 6, 19, 0, 6, 0, 6, 0, 6, 29, 10, 27, 6, 26, 8, 0, 7, 9, 6, 24, 8, 0, 6, 29, 29, 35, 0, 6, 12, 31, 6, 0, 6, 29, 16, 35, 6, 21, 8, 0, 9, 7, 34, 0, 11, 17, 3, 0, 30, 31, 0, 12, 35, 6, 9, 31, 6, 0, 6, 29, 35, 33, 30, 35, 8, 0, 13, 29, 6, 20, 0]"
1431,fashion_21_first_12min,555.689,562.255,النقطة المهمة طبيعة الاكل ودي نقطة بدات تكتشف في الفترة الاخيرة في الاطفال ,"AlnqTp Almhmp TbyEp Al>kl wdy nqTp bd>t tkt$f fy Alftrp Al>xyrp fy Al>TfAl  
","tensor([ 0.0003,  0.0009,  0.0005,  ..., -0.0011, -0.0014, -0.0017])","[ 0.00491924  0.01230327  0.00795972 ... -0.01549542 -0.02027332
 -0.02374816]",105056,"[6, 29, 31, 27, 22, 8, 0, 6, 29, 30, 32, 30, 8, 0, 22, 7, 35, 24, 8, 0, 6, 29, 6, 28, 29, 0, 33, 14, 35, 0, 31, 27, 22, 8, 0, 7, 14, 6, 9, 0, 9, 28, 9, 19, 26, 0, 26, 35, 0, 6, 29, 26, 9, 16, 8, 0, 6, 29, 6, 13, 35, 16, 8, 0, 26, 35, 0, 6, 29, 6, 22, 26, 6, 29, 0]"
1432,fashion_21_first_12min,562.255,567.426,يعني انا بعض الاطفال دلوقتي ييجي طفل عنده سنة ونص او سنتين وتلاقي عنده كرش ,"yEny >nA bED Al>TfAl dlwqty yyjy Tfl Endh snp wnS >w sntyn wtlAqy Endh kr$  
","tensor([-0.0016, -0.0016, -0.0018,  ...,  0.0012,  0.0012,  0.0014])","[-0.02396541 -0.02349987 -0.02768974 ...  0.01793334  0.01886442
  0.02165767]",82736,"[35, 24, 31, 35, 0, 6, 31, 6, 0, 7, 24, 21, 0, 6, 29, 6, 22, 26, 6, 29, 0, 14, 29, 33, 27, 9, 35, 0, 35, 35, 11, 35, 0, 22, 26, 29, 0, 24, 31, 14, 32, 0, 18, 31, 8, 0, 33, 31, 20, 0, 6, 33, 0, 18, 31, 9, 35, 31, 0, 33, 9, 29, 6, 27, 35, 0, 24, 31, 14, 32, 0, 28, 16, 19, 0]"
1433,fashion_21_first_12min,567.426,574.369,خلاص ا دلوقتي بدات المشكلة تبدا تظهر ان هو ل لقوا ان ان السبب الرئيسي هو نقص الكالسيوم في الدم ,"xlAS | dlwqty bd>t Alm$klp tbd> tZhr <n hw l lqwA <n <n Alsbb Alr}ysy hw nqS AlkAlsywm fy Aldm  
","tensor([ 1.4343e-03,  1.2512e-03,  1.0681e-03,  ...,  3.0518e-05,
        -9.1553e-05, -3.3569e-04])","[ 0.0190475   0.01665132  0.01425514 ...  0.00067681 -0.00092064
 -0.00411555]",111088,"[13, 29, 6, 20, 0, 6, 0, 14, 29, 33, 27, 9, 35, 0, 7, 14, 6, 9, 0, 6, 29, 30, 19, 28, 29, 8, 0, 9, 7, 14, 6, 0, 9, 23, 32, 16, 0, 6, 31, 0, 32, 33, 0, 29, 0, 29, 27, 33, 6, 0, 6, 31, 0, 6, 31, 0, 6, 29, 18, 7, 7, 0, 6, 29, 16, 5, 35, 18, 35, 0, 32, 33, 0, 31, 27, 20, 0, 6, 29, 28, 6, 29, 18, 35, 33, 30, 0, 26, 35, 0, 6, 29, 14, 30, 0]"
1434,fashion_21_first_12min,574.369,581.544,الطفل ده ما بياخدش كالسيوم بكمية كوي خصوصا لو هو اتفطم بدري او ما بيشربش لبن ب ب بكمية مناسبة لسنه ,"AlTfl dh mA byAxd$ kAlsywm bkmyp kwy xSwSA lw hw <tfTm bdry >w mA by$rb$ lbn b b bkmyp mnAsbp lsnh  
","tensor([-0.0007, -0.0011, -0.0014,  ..., -0.0016, -0.0011, -0.0009])","[-0.00862804 -0.01471859 -0.01837292 ... -0.02080914 -0.01471859
 -0.01187633]",114800,"[6, 29, 22, 26, 29, 0, 14, 32, 0, 30, 6, 0, 7, 35, 6, 13, 14, 19, 0, 28, 6, 29, 18, 35, 33, 30, 0, 7, 28, 30, 35, 8, 0, 28, 33, 35, 0, 13, 20, 33, 20, 6, 0, 29, 33, 0, 32, 33, 0, 6, 9, 26, 22, 30, 0, 7, 14, 16, 35, 0, 6, 33, 0, 30, 6, 0, 7, 35, 19, 16, 7, 19, 0, 29, 7, 31, 0, 7, 0, 7, 0, 7, 28, 30, 35, 8, 0, 30, 31, 6, 18, 7, 8, 0, 29, 18, 31, 32, 0]"
1435,fashion_21_first_12min,581.544,589.135,نفس القصة على ال ال الشخص الكبير لو هو ما بياكلش كالسيوم بنسبة كبيرة ده عرضة ان هو يجيله دهون في منطقة البطن ,"nfs AlqSp ElY Al Al Al$xS Alkbyr lw hw mA byAkl$ kAlsywm bnsbp kbyrp dh ErDp <n hw yjylh dhwn fy mnTqp AlbTn  
","tensor([-0.0002,  0.0010,  0.0017,  ...,  0.0014,  0.0014,  0.0013])","[-0.00198394  0.01296918  0.02119339 ...  0.01745511  0.01708128
  0.01558597]",121456,"[31, 26, 18, 0, 6, 29, 27, 20, 8, 0, 24, 29, 34, 0, 6, 29, 0, 6, 29, 0, 6, 29, 19, 13, 20, 0, 6, 29, 28, 7, 35, 16, 0, 29, 33, 0, 32, 33, 0, 30, 6, 0, 7, 35, 6, 28, 29, 19, 0, 28, 6, 29, 18, 35, 33, 30, 0, 7, 31, 18, 7, 8, 0, 28, 7, 35, 16, 8, 0, 14, 32, 0, 24, 16, 21, 8, 0, 6, 31, 0, 32, 33, 0, 35, 11, 35, 29, 32, 0, 14, 32, 33, 31, 0, 26, 35, 0, 30, 31, 22, 27, 8, 0, 6, 29, 7, 22, 31, 0]"
1436,fashion_21_first_12min,589.135,596.239,ا الناس اللي بتاكل ال ال الشيبسي والبيبسي والحاجات اللي هي بكميات كبيرة دي عرضة ان يجيلها سمنة موضعية فطبيعة الاكل ,"| AlnAs Ally btAkl Al Al Al$ybsy wAlbybsy wAlHAjAt Ally hy bkmyAt kbyrp dy ErDp <n yjylhA smnp mwDEyp fTbyEp Al>kl  
","tensor([ 0.0011,  0.0008,  0.0004,  ..., -0.0015, -0.0009, -0.0011])","[ 0.01484744  0.01120534  0.00553984 ... -0.01955023 -0.01186134
 -0.01428941]",113664,"[6, 0, 6, 29, 31, 6, 18, 0, 6, 29, 29, 35, 0, 7, 9, 6, 28, 29, 0, 6, 29, 0, 6, 29, 0, 6, 29, 19, 35, 7, 18, 35, 0, 33, 6, 29, 7, 35, 7, 18, 35, 0, 33, 6, 29, 12, 6, 11, 6, 9, 0, 6, 29, 29, 35, 0, 32, 35, 0, 7, 28, 30, 35, 6, 9, 0, 28, 7, 35, 16, 8, 0, 14, 35, 0, 24, 16, 21, 8, 0, 6, 31, 0, 35, 11, 35, 29, 32, 6, 0, 18, 30, 31, 8, 0, 30, 33, 21, 24, 35, 8, 0, 26, 22, 7, 35, 24, 8, 0, 6, 29, 6, 28, 29, 0]"
1437,fashion_21_first_12min,602.234,612.189,ونسبة دهون معقدة ما تمتصش ب بسهولة يعني  طب بالنسبة يا دكتور اسلام للت للتوقيت بتاع الاكل نفسه م هل هو مهم هل في مثلا ت توقيتات معينة ,"wnsbp dhwn mEqdp mA tmtS$ b bshwlp yEny Tb bAlnsbp yA dktwr <slAm llt lltwqyt btAE Al>kl nfsh m hl hw mhm hl fy mvlA t twqytAt mEynp  
","tensor([-0.0004, -0.0004, -0.0004,  ..., -0.0017, -0.0022, -0.0012])","[-0.00538393 -0.00632034 -0.00538393 ... -0.02551661 -0.03300783
 -0.01849358]",159280,"[33, 31, 18, 7, 8, 0, 14, 32, 33, 31, 0, 30, 24, 27, 14, 8, 0, 30, 6, 0, 9, 30, 9, 20, 19, 0, 7, 0, 7, 18, 32, 33, 29, 8, 0, 35, 24, 31, 35, 0, 0, 22, 7, 0, 7, 6, 29, 31, 18, 7, 8, 0, 35, 6, 0, 14, 28, 9, 33, 16, 0, 6, 18, 29, 6, 30, 0, 29, 29, 9, 0, 29, 29, 9, 33, 27, 35, 9, 0, 7, 9, 6, 24, 0, 6, 29, 6, 28, 29, 0, 31, 26, 18, 32, 0, 30, 0, 32, 29, 0, 32, 33, 0, 30, 32, 30, 0, 32, 29, 0, 26, 35, 0, 30, 10, 29, 6, 0, 9, 0, 9, 33, 27, 35, 9, 6, 9, 0, 30, 24, 35, 31, 8, 0]"
1438,fashion_21_first_12min,612.189,619.539,لازم المشاهد مثلا نديله معلومة فيها ان في توقيتات معينة تاكل فيها وفي توقيتات معينة ما ينفعش انك انت تاكل فيها ,"lAzm Alm$Ahd mvlA ndylh mElwmp fyhA <n fy twqytAt mEynp tAkl fyhA wfy twqytAt mEynp mA ynfE$ <nk >nt tAkl fyhA  
","tensor([-0.0009, -0.0020, -0.0033,  ..., -0.0026, -0.0033, -0.0045])","[-0.02038387 -0.04461993 -0.07439565 ... -0.0584691  -0.07439565
 -0.10278644]",117600,"[29, 6, 17, 30, 0, 6, 29, 30, 19, 6, 32, 14, 0, 30, 10, 29, 6, 0, 31, 14, 35, 29, 32, 0, 30, 24, 29, 33, 30, 8, 0, 26, 35, 32, 6, 0, 6, 31, 0, 26, 35, 0, 9, 33, 27, 35, 9, 6, 9, 0, 30, 24, 35, 31, 8, 0, 9, 6, 28, 29, 0, 26, 35, 32, 6, 0, 33, 26, 35, 0, 9, 33, 27, 35, 9, 6, 9, 0, 30, 24, 35, 31, 8, 0, 30, 6, 0, 35, 31, 26, 24, 19, 0, 6, 31, 28, 0, 6, 31, 9, 0, 9, 6, 28, 29, 0, 26, 35, 32, 6, 0]"
1439,fashion_21_first_12min,619.539,625.332,يعني انا بالنسبة للاكل انا يهمني نقطتين النقطة الاولى هي طبيعة الاكل انت بتاكل ايه ,"yEny >nA bAlnsbp ll>kl >nA yhmny nqTtyn AlnqTp Al>wlY hy TbyEp Al>kl >nt btAkl <yh  
","tensor([-0.0053, -0.0052, -0.0046,  ..., -0.0013, -0.0010, -0.0008])","[-0.07671104 -0.07407278 -0.06571828 ... -0.01866923 -0.01383241
 -0.01075444]",92688,"[35, 24, 31, 35, 0, 6, 31, 6, 0, 7, 6, 29, 31, 18, 7, 8, 0, 29, 29, 6, 28, 29, 0, 6, 31, 6, 0, 35, 32, 30, 31, 35, 0, 31, 27, 22, 9, 35, 31, 0, 6, 29, 31, 27, 22, 8, 0, 6, 29, 6, 33, 29, 34, 0, 32, 35, 0, 22, 7, 35, 24, 8, 0, 6, 29, 6, 28, 29, 0, 6, 31, 9, 0, 7, 9, 6, 28, 29, 0, 6, 35, 32, 0]"
1440,fashion_21_first_12min,625.332,632.451,النقطة التانية هي توقيت الاكل  تمام  فطبيعة الاكل دي دي حتتظبط في الدايت يعني احنا حنقول حناكل ايه ومش حناكل ايه ,"AlnqTp AltAnyp hy twqyt Al>kl tmAm fTbyEp Al>kl dy dy HttZbT fy AldAyt yEny <HnA Hnqwl HnAkl <yh wm$ HnAkl <yh  
","tensor([-0.0003, -0.0002, -0.0002,  ..., -0.0002,  0.0002,  0.0011])","[-0.00454392 -0.00194027 -0.0032421  ... -0.0032421   0.00283309
  0.01628529]",113904,"[6, 29, 31, 27, 22, 8, 0, 6, 29, 9, 6, 31, 35, 8, 0, 32, 35, 0, 9, 33, 27, 35, 9, 0, 6, 29, 6, 28, 29, 0, 0, 9, 30, 6, 30, 0, 0, 26, 22, 7, 35, 24, 8, 0, 6, 29, 6, 28, 29, 0, 14, 35, 0, 14, 35, 0, 12, 9, 9, 23, 7, 22, 0, 26, 35, 0, 6, 29, 14, 6, 35, 9, 0, 35, 24, 31, 35, 0, 6, 12, 31, 6, 0, 12, 31, 27, 33, 29, 0, 12, 31, 6, 28, 29, 0, 6, 35, 32, 0, 33, 30, 19, 0, 12, 31, 6, 28, 29, 0, 6, 35, 32, 0]"
1441,fashion_21_first_12min,632.451,641.321,لان هو في الاول وفي الاخر هو تعديل سلوك يعني ال المريض وهو جاي لك اا ي يعني ينسى فكرة ان انا جاي احرمك انا مش جاي احرمك احنا بنعدل سلوكك في الاكل ,"l>n hw fy Al>wl wfy Al|xr hw tEdyl slwk yEny Al AlmryD whw jAy lk || y yEny ynsY fkrp <n >nA jAy >Hrmk >nA m$ jAy >Hrmk <HnA bnEdl slwkk fy Al>kl  
","tensor([ 0.0020,  0.0023,  0.0014,  ..., -0.0007, -0.0003,  0.0002])","[ 0.02713985  0.03219014  0.01998527 ... -0.00989561 -0.00358275
  0.00273011]",141920,"[29, 6, 31, 0, 32, 33, 0, 26, 35, 0, 6, 29, 6, 33, 29, 0, 33, 26, 35, 0, 6, 29, 6, 13, 16, 0, 32, 33, 0, 9, 24, 14, 35, 29, 0, 18, 29, 33, 28, 0, 35, 24, 31, 35, 0, 6, 29, 0, 6, 29, 30, 16, 35, 21, 0, 33, 32, 33, 0, 11, 6, 35, 0, 29, 28, 0, 6, 6, 0, 35, 0, 35, 24, 31, 35, 0, 35, 31, 18, 34, 0, 26, 28, 16, 8, 0, 6, 31, 0, 6, 31, 6, 0, 11, 6, 35, 0, 6, 12, 16, 30, 28, 0, 6, 31, 6, 0, 30, 19, 0, 11, 6, 35, 0, 6, 12, 16, 30, 28, 0, 6, 12, 31, 6, 0, 7, 31, 24, 14, 29, 0, 18, 29, 33, 28, 28, 0, 26, 35, 0, 6, 29, 6, 28, 29, 0]"
1442,fashion_21_first_12min,641.321,647.592,وده اللي بيحصل ان انا اما ييجي مريض وبعد فترة طويلة يقول لك انا ما اقدرش اكل نفس الاكل اللي انا كت باكله قبل كده ,"wdh Ally byHSl <n >nA >mA yyjy mryD wbEd ftrp Twylp yqwl lk >nA mA >qdr$ |kl nfs Al>kl Ally >nA kt b|klh qbl kdh  
","tensor([ 0.0005,  0.0004,  0.0005,  ..., -0.0006, -0.0007, -0.0009])","[ 0.00557963  0.00521434  0.0063102  ... -0.00720536 -0.00793594
 -0.01012765]",100336,"[33, 14, 32, 0, 6, 29, 29, 35, 0, 7, 35, 12, 20, 29, 0, 6, 31, 0, 6, 31, 6, 0, 6, 30, 6, 0, 35, 35, 11, 35, 0, 30, 16, 35, 21, 0, 33, 7, 24, 14, 0, 26, 9, 16, 8, 0, 22, 33, 35, 29, 8, 0, 35, 27, 33, 29, 0, 29, 28, 0, 6, 31, 6, 0, 30, 6, 0, 6, 27, 14, 16, 19, 0, 6, 28, 29, 0, 31, 26, 18, 0, 6, 29, 6, 28, 29, 0, 6, 29, 29, 35, 0, 6, 31, 6, 0, 28, 9, 0, 7, 6, 28, 29, 32, 0, 27, 7, 29, 0, 28, 14, 32, 0]"
1443,fashion_21_first_12min,651.887,656.618,توقيت الاكل هو افضل ميعاد للفطار مثلا من ساع الساعة سبعة الصبح لغاية الساعة تسعة الصبح ,"twqyt Al>kl hw >fDl myEAd llfTAr mvlA mn sAE AlsAEp sbEp AlSbH lgAyp AlsAEp tsEp AlSbH  
","tensor([ 0.0016,  0.0020,  0.0023,  ..., -0.0004, -0.0005, -0.0007])","[ 0.02131205  0.02692203  0.03052845 ... -0.0047343  -0.00713857
 -0.00954285]",75696,"[9, 33, 27, 35, 9, 0, 6, 29, 6, 28, 29, 0, 32, 33, 0, 6, 26, 21, 29, 0, 30, 35, 24, 6, 14, 0, 29, 29, 26, 22, 6, 16, 0, 30, 10, 29, 6, 0, 30, 31, 0, 18, 6, 24, 0, 6, 29, 18, 6, 24, 8, 0, 18, 7, 24, 8, 0, 6, 29, 20, 7, 12, 0, 29, 25, 6, 35, 8, 0, 6, 29, 18, 6, 24, 8, 0, 9, 18, 24, 8, 0, 6, 29, 20, 7, 12, 0]"
1444,fashion_21_first_12min,656.618,662.678,ا الغدا الافضل من ار الساعة اربعة للساعة ستة والعشا بيفضل قبل النوم بساعتين ,"| AlgdA Al>fDl mn >r AlsAEp >rbEp llsAEp stp wAlE$A byfDl qbl Alnwm bsAEtyn  
","tensor([-0.0008, -0.0009, -0.0011,  ...,  0.0006,  0.0007,  0.0006])","[-0.01078474 -0.01211101 -0.01564774 ...  0.00866725  0.00999352
  0.00866725]",96960,"[6, 0, 6, 29, 25, 14, 6, 0, 6, 29, 6, 26, 21, 29, 0, 30, 31, 0, 6, 16, 0, 6, 29, 18, 6, 24, 8, 0, 6, 16, 7, 24, 8, 0, 29, 29, 18, 6, 24, 8, 0, 18, 9, 8, 0, 33, 6, 29, 24, 19, 6, 0, 7, 35, 26, 21, 29, 0, 27, 7, 29, 0, 6, 29, 31, 33, 30, 0, 7, 18, 6, 24, 9, 35, 31, 0]"
1445,fashion_21_first_12min,662.678,672.431,يعني ما ينفعش اتعشى  وانام  وانام بعدها بساعة  اعتقد ان المصريين كتير قوي بياكلوا وبيناموا  ده لو حياكلوا  اه تمام  تمام ف ,"yEny mA ynfE$ >tE$Y w>nAm w>nAm bEdhA bsAEp >Etqd <n AlmSryyn ktyr qwy byAklwA wbynAmwA dh lw HyAklwA |h tmAm tmAm f  
","tensor([0.0006, 0.0007, 0.0005,  ..., 0.0005, 0.0009, 0.0010])",[0.00929408 0.0106603  0.00701704 ... 0.00747245 0.01293734 0.01566978],156048,"[35, 24, 31, 35, 0, 30, 6, 0, 35, 31, 26, 24, 19, 0, 6, 9, 24, 19, 34, 0, 0, 33, 6, 31, 6, 30, 0, 0, 33, 6, 31, 6, 30, 0, 7, 24, 14, 32, 6, 0, 7, 18, 6, 24, 8, 0, 0, 6, 24, 9, 27, 14, 0, 6, 31, 0, 6, 29, 30, 20, 16, 35, 35, 31, 0, 28, 9, 35, 16, 0, 27, 33, 35, 0, 7, 35, 6, 28, 29, 33, 6, 0, 33, 7, 35, 31, 6, 30, 33, 6, 0, 0, 14, 32, 0, 29, 33, 0, 12, 35, 6, 28, 29, 33, 6, 0, 0, 6, 32, 0, 9, 30, 6, 30, 0, 0, 9, 30, 6, 30, 0, 26, 0]"
1446,fashion_21_first_12min,672.431,680.816,ف فالنقطة دي مهمة جدا واا الابحاث الاخيرة دلوقتي بتقول ان افضل فطار هو بعد ال ال الاستيقاظ بساعة  بساعة ,"f fAlnqTp dy mhmp jdA w|| Al>bHAv Al>xyrp dlwqty btqwl <n >fDl fTAr hw bEd Al Al AlAstyqAZ bsAEp bsAEp  
","tensor([ 1.0681e-03,  7.6294e-04,  6.7139e-04,  ...,  1.8921e-03,
         8.5449e-04, -6.1035e-05])","[ 0.01016114  0.00730982  0.00645442 ...  0.01785972  0.00816521
 -0.00038876]",134160,"[26, 0, 26, 6, 29, 31, 27, 22, 8, 0, 14, 35, 0, 30, 32, 30, 8, 0, 11, 14, 6, 0, 33, 6, 6, 0, 6, 29, 6, 7, 12, 6, 10, 0, 6, 29, 6, 13, 35, 16, 8, 0, 14, 29, 33, 27, 9, 35, 0, 7, 9, 27, 33, 29, 0, 6, 31, 0, 6, 26, 21, 29, 0, 26, 22, 6, 16, 0, 32, 33, 0, 7, 24, 14, 0, 6, 29, 0, 6, 29, 0, 6, 29, 6, 18, 9, 35, 27, 6, 23, 0, 7, 18, 6, 24, 8, 0, 0, 7, 18, 6, 24, 8, 0]"
1447,fashion_21_first_12min,690.426,699.721,تمام  تمام نفس القصة والعكس صحيح ايه العكس صحيح ان انا ابدا اتعشى الساعة اتنين بالليل  تم الساعة اتنين بالليل وعندنا اتصال الاستاذ محمود استاذ محمود اتفضل ,"tmAm tmAm nfs AlqSp wAlEks SHyH <yh AlEks SHyH <n >nA >bd> >tE$Y AlsAEp <tnyn bAllyl tm AlsAEp <tnyn bAllyl wEndnA AtSAl Al>stA* mHmwd >stA* mHmwd <tfDl  
","tensor([ 0.0008,  0.0009,  0.0010,  ..., -0.0015, -0.0011, -0.0010])","[ 0.00969617  0.01159884  0.01312098 ... -0.01808281 -0.0135164
 -0.0123748 ]",148720,"[9, 30, 6, 30, 0, 0, 9, 30, 6, 30, 0, 31, 26, 18, 0, 6, 29, 27, 20, 8, 0, 33, 6, 29, 24, 28, 18, 0, 20, 12, 35, 12, 0, 6, 35, 32, 0, 6, 29, 24, 28, 18, 0, 20, 12, 35, 12, 0, 6, 31, 0, 6, 31, 6, 0, 6, 7, 14, 6, 0, 6, 9, 24, 19, 34, 0, 6, 29, 18, 6, 24, 8, 0, 6, 9, 31, 35, 31, 0, 7, 6, 29, 29, 35, 29, 0, 0, 9, 30, 0, 6, 29, 18, 6, 24, 8, 0, 6, 9, 31, 35, 31, 0, 7, 6, 29, 29, 35, 29, 0, 33, 24, 31, 14, 31, 6, 0, 6, 9, 20, 6, 29, 0, 6, 29, 6, 18, 9, 6, 15, 0, 30, 12, 30, 33, 14, 0, 6, 18, 9, 6, 15, 0, 30, 12, 30, 33, 14, 0, 6, 9, 26, 21, 29, 0]"
